date	description	amount	type	pending
2017-02-26	Akki Sushi	-13.8
2017-02-25	McDonalds Kungsgatan	-12.6
2017-02-25	Restaurang Hong Kong	-38
2017-02-25	Storstad	-23.2
2017-02-23	Hemköp Odenplan	-34.84
2017-02-23	Scandic Hotel	-60.8
2017-02-23	Scandic Hotel	-11.8
2017-02-23	Sushi Thai	-16
2017-02-22	McDonalds	-12.2
2017-02-22	Waynes Coffee	-10.2
2017-02-22	TGI Fridays Stureplan	-22.4
2017-02-20	Raw	-24.8
2017-02-19	Eat Restaurang 	-12.6
2017-02-19	Akki Sushi	-11
2017-02-18	Statoil	-5
2017-02-18	Taxi 026	-60.2
2017-02-16	Burger King Sergels torg	-17
2017-02-16	ICA Nära Sveavägen	-19.3
2017-02-16	Eat Restaurang 	-77.6
2017-02-16	Åhlens	-119
2017-02-16	Maja Resturang	-178.6
2017-02-15	Clas Ohlson Gallerian	-87.4
2017-02-15	Hair Affair	-80
2017-02-15	Resecentrum	-133.2
2017-02-14	Serrano Kista	-19.2
2017-02-13	Eat Restaurang 	-98
2017-02-13	Akki Sushi	-13
2017-02-12	Hemköp 	-35.984
2017-02-12	Vapiano Östermalm	-17.8
2017-02-12	SJ	-278.2
2017-02-12	Ticknet	-368
2017-02-10	SF Bio	-40
2017-02-10	SF Bio	-19.8
2017-02-09	McDonalds	-13.2
2017-02-08	Serrano Kista	-17
2017-02-07	Hemköp Odenplan	-50.63
2017-02-07	Medstop Apotek Rådjuret	-115.6
2017-02-07	Vapiano Östermalm	-19.8
2017-02-06	Kryssningsbolaget	-1319.552
2017-02-06	P/S Apotek	-7.6
2017-02-06	Panini Birger Jarlsgatan	-9
2017-02-03	Lön	5597
2017-02-04	Taxi Stockholm	-43.4
2017-02-03	Limerick	-26.4
2017-02-03	SF Bio	-78
2017-02-01	Duvel Cafe	-30
2017-02-01	Thai Take Away	-17
2017-02-01	Verona Spel	-8.6
2017-01-30	Hårcenter	-33.8
2017-01-30	P/S Apotek	-11.8
2017-01-30	Bosses Bil & rekond	-229
2017-01-30	Panini Birger Jarlsgatan	-9
2017-01-30	UCL Tandläkare	-11
2017-01-30	Viktor	-50
2017-01-29	Bankavgift	-5
2017-01-29	Hyra Stockholm	-400.6
2017-01-29	Spotify	-19.8
2017-01-29	Vapiano Östermalm	-22.4
2017-01-28	Restaurang Cloud Nine	-22
2017-01-28	SL	-308
2017-01-27	Oxid Spitfire	-92.4
2017-01-26	Taxi 027	-50.8
2017-01-25	Burger King Odenplan	-11
2017-01-25	Lån 354238	-436.8
2017-01-25	Lån 354245	-432
2017-01-25	Systembolaget Jarlaplan	-72.42
2017-01-24	Clas Ohlson	-119.8
2017-01-24	PrisExtra	-144.016
2017-01-24	Scandic Hotel	-25
2017-01-23	Vapiano Östermalm	-15
2017-01-22	Vapiano Östermalm	-19.8
2017-01-21	Sveriges Ingenjörer	-36
2017-01-21	Vapiano Östermalm	-18.8
2017-01-20	7-Eleven	-13
2017-01-20	Käppala Möbelrenovering	-588
2017-01-20	Apartment No	-20
2017-01-20	Fac Flygbussarna	-15.8
2017-01-20	Kontantuttag	-200
2017-01-20	Selecta	-4
2017-01-18	Fattoush	-12.8
2017-01-18	Hard Rock Cafe	-54.2
2017-01-18	Waynes Coffee	-14.2
2017-01-17	Euro Accident Health & Care Insurance	-23.6
2017-01-17	Serrano Kungsbron	-17
2017-01-16	Little India	-19
2017-01-15	Scandic Hotel	-25
2017-01-14	Malmö Aviation	-222.2
2017-01-14	New Peking City	-36
2017-01-13	Taxi 028	-24.2
2017-01-12	Burger King Odenplan	-36.2
2017-01-12	Buttericks	-29.8
2017-01-12	Medstop Apotek	-15.74
2017-01-12	Waynes Coffee	-16.2
2017-01-12	Taxi Kurir Stockholm	-25.4
2017-01-12	Taxi Stockholm	-55.6
2017-01-12	Resecentrum	-144
2017-01-11	Hair Affair	-80
2017-01-11	Systembolaget	-57.22
2017-01-11	Bosses Bil & rekond	-89.8
2017-01-11	Vapiano Östermalm	-21.8
2017-01-10	Akademibokhandeln	-45.8
2017-01-10	Vapiano Östermalm	-15
2017-01-04	Olivia	-20
2017-01-04	Bosses Bil & rekond	-179
2017-01-04	Lön	5597
2017-01-03	Kryssningsbolaget	-1533.4
2016-12-31	Espresso House	-17.6						
2016-12-31	H&M Drottninggatan	-20						
2016-12-31	Mama Ye's	-15.8						
2016-12-31	Taxi Stockholm	-33.6						
2016-12-31	Tele2	-12						
2016-12-31	Veggie restaurang	-23						
2016-12-30	7-Eleven Odenplan	-8.6						
2016-12-30	Pong Thai Buffe	-29						
2016-12-30	Veggie restaurang	-17						
2016-12-29	Ekholmsnäs Golf	-30						
2016-12-29	Nytorget 6 Bar	-157.8						
2016-12-27	Vigårda	-32.8						
2016-12-27	Veggie restaurang	-19						
2016-12-26	Pontus!	-17.8						
2016-12-26	Stockholms Stads Bostadsförmedling	-45						
2016-12-25	Pascha Deli	-19						
2016-12-24	Mama Ye's	-15.8						
2016-12-23	Tures Bar	-38.6						
2016-12-22	Pascha Deli	-19						
2016-12-21	McDonalds Kungsgatan	-19						
2016-12-21	Shell	-9.8						
2016-12-21	Taxi Stockholm	-72						
2016-12-20	Vapiano Gamla stan	-15						
2016-12-20	Texas Longhorn	-44.4						
2016-12-20	Tobaks Hörnet	-9.626						
2016-12-19	Bantorget Se	-24						
2016-12-19	Caliente Tapas	-67.4						
2016-12-19	ICA Supermarket Baronen	-13						
2016-12-19	Nike store	-80						
2016-12-17	Sandys	-16.8						
2016-12-17	Texas Burger	-22						
2016-12-16	Hemköp Odenplan	-49.812						
2016-12-16	Pascha Deli	-14						
2016-12-16	Snabboteket	-28.5						
2016-12-15	Taxi Stockholm	-71						
2016-12-14	Pressbyrån Kungsgatan	-10.2						
2016-12-14	Ekholmsnäs Gård	-30						
2016-12-14	Panini	-6.6						
2016-12-13	Pascha Deli	-14						
2016-12-13	Riche	-28.8						
2016-12-13	Lön	5997						
2016-12-13	Taxi Kurir Stockholm	-40						
2016-12-12	Curry Spice	-16.8						
2016-12-11	Pascha Deli	-14						
2016-12-11	Vurma	-12.4						
2016-12-11	Vigårda Barbeque	-23						
2016-12-10	Vapiano Östermalm	-15						
2016-12-07	Hemköp Odenplan	-33.9						
2016-12-07	MediaMarkt	-19.6						
2016-12-07	Resecentrum	-189						
2016-12-07	Wiggo	-19						
2016-12-06	Berns Nosh & Chow	-82.2						
2016-12-06	Berns Nosh & Chow	-44						
2016-12-06	Spotify	-19.8						
2016-12-06	Taxi Stockholm	-33.2						
2016-12-05	PrisExtra	-28.426						
2016-12-05	Systembolaget	-78.92						
2016-12-04	Euroaccident	-24.4						
2016-12-04	Apotek Hjärtat Fältöversten	-124.8						
2016-12-04	Bolån	-226						
2016-12-04	Lån 354238	-180						
2016-12-04	Pontus!	-80						
2016-12-04	Story Hotel	-43.2						
2016-12-04	Story Hotel	-28.8						
2016-12-04	UCL Tandläkare	-11						
2016-12-04	Vigårda Barbeque	-14						
2016-12-03	Egmont Tidskrifter	-75						
2016-12-03	Bankavgift	-5						
2016-12-03	Pascha Deli	-15						
2016-12-03	Hyra Stockholm	-400.2						
2016-12-03	Mjölby Dataspecialist	-496.018						
2016-12-03	Stockholms Hem - Bostad	-400.6						
2016-12-03	Sveriges Ingenjörer	-27						
2016-12-02	Icha Icha	-19.8						
2016-12-02	SL	-158						
2016-12-01	Vapiano Östermalm	-19.8						
2016-11-30	Pong Norrlandsgatan	-15.8						
2016-11-30	Hemköp 	-48.978						
2016-11-29	Albert & Jack's	-110.8						
2016-11-29	SJ Ombord	-12.4						
2016-11-29	SJ Ombord	-34.2						
2016-11-29	Skåne Buss	-9						
2016-11-28	Roberts Coffee	-10.2						
2016-11-28	Skåne Buss	-9						
2016-11-26	Elmela Taxi	-20.4						
2016-11-26	Pontus!	-19.8						
2016-11-26	Waynes Coffee	-14.2						
2016-11-25	Beijing 8 Sushi	-17						
2016-11-25	L'Angolo	-32						
2016-11-24	TGI Fridays Kungsträdgården	-59.4						
2016-11-24	Vigårda	-15.8						
2016-11-24	Midsommar	-60						
2016-11-24	Riche	-25						
2016-11-24	Albert & Jack's	-24.8						
2016-11-23	Kungsholmens Järn	-25.4						
2016-11-23	ICA Nära 	-31.572						
2016-11-23	Mandira Indian cuisine	-16.8						
2016-11-22	Casino Cosmopol	-400						
2016-11-22	Casino Cosmopol	-76.8						
2016-11-22	Restaurang AG	-220						
2016-11-19	Fac Flygbussarna	-31.8						
2016-11-19	Forex exchange	-439.4						
2016-11-19	Hms Host Skavsta Flygplats	-28.4						Euro Olycksfallsförsäkring
2016-11-19	Roberts Coffee	-10.2						Euro Sjukvårdsförsäkring
2016-11-18	Collage	-60.4						
2016-11-18	East	-13						
2016-11-18	East	-13						
2016-11-18	Sparande	-6000						
2016-11-17	Pontus!	-19.8						
2016-11-16	Sturecompagniet	-16.8						
2016-11-15	Le Cafe	-50						
2016-11-15	Operakällaren	-36						
2016-11-15	Taxi 020	-69						
2016-11-15	Taxi Kurir Stockholm	-36.8						
2016-11-14	Roberts Coffee Östermalmshallen	-36.4						
2016-11-13	Pontus!	-19.8						
2016-11-12	Humlan Frukost	-52.8						
2016-11-12	Taxi Stockholm	-35						
2016-11-11	Albert Jack Burgers	-24						
2016-11-11	Bistro Napol	-14.4						
2016-11-11	Espresso House Stockholm	-11						
2016-11-11	Lön	7597						
2016-11-10	Vurma	-11						
2016-11-09	ICA Nära 	-34.84						
2016-11-09	Medstop Apotek Rådjuret	-116.78						
2016-11-09	Mia	-30						
2016-11-07	Systembolaget Jarlaplan	-55.8						
2016-11-07	Taxi 021	-58.4						
2016-11-07	Taxi Kurir Stockholm	-20.2						
2016-11-07	Resecentrum	-149						
2016-11-05	Riche	-11.8						
2016-11-05	Riche	-11.8						
2016-11-04	Lön	4860						
2016-11-03	Salt Men	-143						
2016-11-02	AT&T	-44						
2016-11-02	Kaffe Hörnet	-15.8						
2016-11-02	Espresso House Stockholm	-17.6						
2016-11-02	Pontus!	-23						
2016-11-01	Bistro Jarl	-12.4						
2016-11-01	Bistro Jarl	-12.4						
2016-11-01	Spotify	-19.8						
2016-11-01	Resecentrum	-129						
2016-10-31	7-Eleven Birger Jarlsgatan	-8.6						
2016-10-31	Resecentrum	-104.6						
2016-10-31	Resecentrum	-123						
2016-10-29	H&M Gallerian	-64.8						
2016-10-29	H&M Gallerian	-56.8						
2016-10-29	H&M Gallerian	-62.6						
2016-10-29	Resecentrum	-119						
2016-10-28	Apotek Hjärtat	-64.8						
2016-10-28	Apotek Hjärtat	-59.8						
2016-10-28	Roberts Coffee	-10.2						
2016-10-27	Roberts Coffee	-6.6						
2016-10-26	Taxi Stockholm	-56.2						
2016-10-25	Lån 354238	-388.4						
2016-10-25	Vurma	-14						
2016-10-25	Hyra Stockholm	-400.6						
2016-10-25	Restaurang Riche	-28.8						
2016-10-24	Pontus!	-37.8						
2016-10-24	Pontus!	-39.8						
2016-10-23	L'Angolo	-38						
2016-10-23	Taxi Stockholm	-37.6						
2016-10-23	Zara Woman	-69						
2016-10-23	Salt Men	-65						
2016-10-23	Salt Men	-63.6						
2016-10-22	Espresso House Stockholm	-17.6						
2016-10-22	H&M Götgatan	-20						
2016-10-22	Mama Ye's	-15.8						
2016-10-22	Taxi Stockholm	-33.6						
2016-10-22	Tele2	-12						
2016-10-22	Veggie restaurang	-23						
2016-10-21	Pressbyrån Grevturegatan	-8.6						
2016-10-21	Pong Thai Buffe	-29						
2016-10-21	Veggie restaurang	-17						
2016-10-20	Ekholmsnäs Golf	-30						
2016-10-20	Nytorget 6 Bar	-157.8						
2016-10-18	Vigårda	-32.8						
2016-10-18	Veggie restaurang	-19						
2016-10-17	Pontus!	-17.8						
2016-10-17	Stockholms Stads Bostadsförmedling	-45						
2016-10-16	L'Angolo	-19						
2016-10-15	Mama Ye's	-15.8						
2016-10-14	Tures Bar	-38.6						
2016-10-13	L'Angolo	-19						
2016-10-12	McDonalds	-19						
2016-10-12	Shell	-9.8						
2016-10-12	Taxi Stockholm	-72						
2016-10-11	Vapiano Gamla stan	-15						
2016-10-11	Texas Longhorn	-44.4						
2016-10-11	Tobaks Hörnet	-9.626						
2016-10-10	Bantorget Se	-24						
2016-10-10	Caliente Tapas	-67.4						
2016-10-10	ICA Supermarket Baronen	-13						
2016-10-10	Nike store	-80						
2016-10-08	Sandys	-16.8						
2016-10-08	Texas Burger	-22						
2016-10-07	Hemköp Odenplan	-49.812						
2016-10-07	Vurma	-14						
2016-10-07	Snabboteket	-28.5						
2016-10-06	Taxi Stockholm	-71						
2016-10-05	7-Eleven Odenplan	-10.2						
2016-10-05	Ekholmsnäs Gård	-30						
2016-10-05	Panini	-6.6						
2016-10-04	Vurma	-14						
2016-10-04	Riche	-28.8						
2016-10-04	Lön	5997						
2016-10-04	Taxi Kurir Stockholm	-40						
2016-10-03	Riche	-16.8						
2016-10-02	Vurma	-14						
2016-10-02	Vurma Birger Jarlsgatan	-12.4						
2016-10-02	Vigårda Barbeque	-23						
2016-10-01	Vapiano Östermalm	-15						
2016-09-30	Hemköp Odenplan	-33.9						
2016-09-30	MediaMarkt	-19.6						
2016-09-30	Resecentrum	-189						
2016-09-30	Wiggo	-19						
2016-09-30	Berns Nosh & Chow	-82.2						
2016-09-30	Berns Nosh & Chow	-44						
2016-09-30	Spotify	-19.8						
2016-09-30	Taxi Stockholm	-33.2						
2016-09-29	PrisExtra	-28.426						
2016-09-29	Systembolaget	-78.92						
2016-09-28	Euroaccident	-24.4						
2016-09-28	Apotek Hjärtat Odenplan	-124.8						
2016-09-28	Bolån	-226						
2016-09-28	Lån 354238	-180						
2016-09-28	Pontus!	-80						
2016-09-28	Story Hotel	-43.2						
2016-09-28	Story Hotel	-28.8						
2016-09-28	UCL Tandläkare	-11						
2016-09-28	Vigårda Barbeque	-14						
2016-09-27	Egmont Tidskrifter	-75						
2016-09-27	Bankavgift	-5						
2016-09-27	Vapiano Östermalm	-15						
2016-09-27	Hyra Stockholm	-400.2						
2016-09-27	Mjölby Dataspecialist	-496.018						
2016-09-27	Stockholms Hem	-400.6						
2016-09-27	Sveriges Ingenjörer	-27						
2016-09-26	Icha Icha	-19.8						
2016-09-26	SL	-158						
2016-09-25	Vapiano Gamla stan	-19.8						
2016-09-24	Curry Spice	-15.8						
2016-09-24	Hemköp Fältöversten	-48.978						
2016-09-23	Albert & Jack's	-110.8						
2016-09-23	SJ Ombord	-12.4						
2016-09-23	SJ Ombord	-34.2						
2016-09-23	Skåne Buss	-9						
2016-09-22	Roberts Coffee	-10.2						
2016-09-22	Skåne Buss	-9						
2016-09-20	Taxi Stockholm	-20.4						
2016-09-20	Pontus!	-19.8						
2016-09-20	Waynes Coffee	-14.2						
2016-09-19	Beijing 8 Sushi	-17						
2016-09-19	L'Angolo	-32						
2016-09-18	TGI Fridays Stureplan	-59.4						
2016-09-18	Mama Ye's	-15.8						
2016-09-18	Midsommar	-60						
2016-09-18	Riche	-25						
2016-09-18	Vassa Eggen	-24.8						
2016-09-17	Clas Ohlson Gallerian	-25.4						
2016-09-17	ICA Nära Sveavägen	-31.572						
2016-09-17	Mandira Indian cuisine	-16.8						
2016-09-16	Casino Cosmopol	-400						
2016-09-16	Casino Cosmopol	-76.8						
2016-09-16	Restaurang AG	-220						
2016-09-13	Fac Flygbussarna	-31.8						
2016-09-13	Forex exchange	-439.4						
2016-09-13	Hms Host Skavsta Flygplats	-28.4						
2016-09-13	Roberts Coffee	-10.2						
2016-09-12	Collage	-60.4						
2016-09-12	Sturehof	-13						
2016-09-12	Sturehof	-13						
2016-09-12	Sparkonto	-6000						
2016-09-11	Pontus!	-19.8						
2016-09-10	Curry Spice	-16.8						
2016-09-09	Le Cafe	-50						
2016-09-09	Operakällaren	-36						
2016-09-09	Taxi 022	-69						
2016-09-09	Taxi Kurir Stockholm	-36.8						
2016-09-08	Roberts Coffee Östermalmshallen	-36.4						
2016-09-07	Pontus!	-19.8						
2016-09-06	Humlan	-52.8						
2016-09-06	Taxi Stockholm	-35						
2016-09-05	Texas Burger	-24						
2016-09-05	Bistro Napol	-14.4						
2016-09-05	Waynes Coffee	-11						
2016-09-05	Lön	7597						
2016-09-04	Vurma	-11						
2016-09-03	ICA Nära Sveavägen	-34.84						
2016-09-03	Medstop Apotek Rådjuret	-116.78						
2016-09-03	Mia	-30						
2016-09-01	Systembolaget	-55.8						
2016-09-01	Taxi 023	-58.4						
2016-09-01	Taxi Kurir Stockholm	-20.2						
2016-09-01	Resecentrum	-149						
2016-09-01	Resecentrum	-140						
2016-08-30	Hemköp Odenplan	-8.99						
2016-08-30	Mama Ye's	-17						
2016-08-30	Systembolaget	-28.14						
2016-08-30	UCL Tandläkare	-11						
2016-08-30	Vurma Birger Jarlsgatan	-12.4						
2016-08-30	Vurma Birger Jarlsgatan	-12.4						
2016-08-29	Pressbyrån Kungsgatan	-11.8						
2016-08-29	Bankavgift	-5						
2016-08-29	Hyra Stockholm	-400.6						
2016-08-29	Spotify	-19.8						
2016-08-29	Thai Take Away	-15.8						
2016-08-28	Apotek Hjärtat Odenplan	-124.8						
2016-08-28	ICA Nära Sveavägen	-19.9						
2016-08-28	McDonalds	-6.6						
2016-08-28	Pontus!	-19.8						
2016-08-28	SL	-158						
2016-08-27	Euroaccident	-23.6						
2016-08-27	Ränta- Bil	-180						
2016-08-27	Ränta -	-226						
2016-08-27	Vurma	-11						
2016-08-27	Vassa Eggen	-24.8						
2016-08-26	Collage	-37.2						
2016-08-25	Knistad Hotell & Konferens	-630.8						
2016-08-25	McDonalds Kungsgatan	-8						
2016-08-24	Anders & Ken	-56.8						
2016-08-24	Pong Norrlandsgatan	-67						
2016-08-24	Pong Norrlandsgatan	-11.2						
2016-08-23	Waynes Coffee	-16.2						
2016-08-23	Systembolaget Jarlaplan	-57.8						
2016-08-22	Vurma	-19						
2016-08-21	Sushi Huset	-22.6						
2016-08-21	Hair Affair	-109.8						
2016-08-21	Hemköp Odenplan	-32.272						
2016-08-20	Tink	-20						
2016-08-19	Vigårda Barbeque	-18						
2016-08-18	Taxi Stockholm	-37.6						
2016-08-16	TGI Fridays Stureplan	-69.8						
2016-08-16	TGI Fridays Stureplan	-12.8						
2016-08-16	Mcdonalds Hamngatan	-20.6						
2016-08-15	Pontus!	-27.6						
2016-08-15	Frukoststället	-19						
2016-08-15	Bikram Yoga Centre	-379						
2016-08-14	Hemköp Odenplan	-30.398						
2016-08-13	Mama Ye's Sushi	-17						
2016-08-12	Curry Spice	-16.8						
2016-08-12	Medstop Apotek	-29.7						
2016-08-10	Story Hotel	-54.4						
2016-08-10	Story Hotel	-27.2						
2016-08-10	Story Hotel	-5.6						
2016-08-09	TGI Fridays Kungsträdgården	-50.4						
2016-08-09	Pontus!	-39.6						
2016-08-09	Wagamama	-35.4						
2016-08-09	Vassa Eggen	-37.2						
2016-08-07	Pontus!	-17.8						
2016-08-06	Mama Ye's	-17						
2016-08-05	Waynes Coffee	-50.4						
2016-08-05	Vurma	-11.8						
2016-08-04	PrisExtra	-46.288						
2016-08-04	PrisExtra	-35.8						
2016-08-04	Lön	5597						
2016-08-03	Coop Konsum Odenplan	-15.78						
2016-08-03	McDonalds Kungsgatan	-14.2						
2016-08-03	Statoil	-8						
2016-08-03	Österåkers Farm	-68						
2016-08-02	Pong Thai	-13.8						
2016-08-01	Pong Thai	-15						
2016-07-31	Hemköp Odenplan	-30.458						
2016-07-31	Taxi Stockholm	-77.6						
2016-07-31	Resecentrum	-89						
2016-07-30	Roberts Coffee Östermalmshallen	-10.2						
2016-07-30	Spotify	-19.8						
2016-07-30	UCL Tandläkare	-11						
2016-07-29	Euroaccident	-24.4						
2016-07-29	Apotek Hjärtat Odenplan	-124.8						
2016-07-29	Mandira Indian cuisine	-15.8						
2016-07-29	Bankavgift	-5						
2016-07-29	Hyra Stockholm	-400.6						
2016-07-29	Mjölby Dataspecialist	-2103.88						
2016-07-29	Systembolaget Jarlaplan	-58.4						
2016-07-28	SL	-158						
2016-07-28	Taxi Stockholm	-20.8						
2016-07-27	Coop Nära Karlavägen	-41.768						
2016-07-27	TGI Fridays Kungsträdgården	-140						
2016-07-27	TGI Fridays Stureplan	-11.4						
2016-07-26	Sushi King	-17						
2016-07-26	Berns Salonger	-27						
2016-07-26	Berns Salonger	-10.4						
2016-07-26	Longhorn Burgers	-60						
2016-07-26	Lån 354238	-226						
2016-07-26	Lån 354239	-177.4						
2016-07-25	Skatt	-297.8						
2016-07-25	Yoi Food	-16.8						
2016-07-24	Pong Norrlandsgatan	-19						
2016-07-24	PrisExtra	-135.876						
2016-07-23	L'Angolo	-28.4						
2016-07-23	Riche	-14.4						
2016-07-22	Mandira Indian cuisine	-15.8						
2016-07-21	Coop Nära Karlavägen	-17.77						
2016-07-21	Fac Flygbussarna	-21.8						
2016-07-21	Hms Host Skavsta Flygplats	-18.4						
2016-07-21	Restaurang AG	-200						
2016-07-20	Taxi Stockholm	-23.4						
2016-07-19	Arlanda Express	-98						
2016-07-19	Fac Flygbussarna	-21.8						
2016-07-19	Mcdonalds Hamngatan	-12.6						
2016-07-19	Roberts Coffee Östermalmshallen	-10.2						
2016-07-19	SL	-15						
2016-07-18	Pong Thai	-15						
2016-07-17	Ekholmsnäs Golf	-90						
2016-07-17	L'Angolo	-19						
2016-07-16	Drottning Tvätten	-16.8						
2016-07-15	Hemköp Odenplan	-9.16						
2016-07-15	Mama Ye's	-15.8						
2016-07-14	Taxi Kurir Stockholm	-33.6						
2016-07-13	PrisExtra	-28.48						
2016-07-13	Systembolaget Jarlaplan	-176.94						
2016-07-12	7-Eleven Birger Jarlsgatan	-10.2						
2016-07-12	Vapiano Gamla stan	-66.4						
2016-07-11	ICA Nära Sveavägen	-5.38						
2016-07-11	Medstop Apotek	-39.5						
2016-07-11	Pong Thai	-15						
2016-07-10	Hair Affair	-80						
2016-07-10	Panini Birger Jarlsgatan	-11						
2016-07-09	Akademibokhandeln	-15.8						
2016-07-09	Buttericks	-19.8						
2016-07-09	Hemköp Odenplan	-115.59						
2016-07-09	Hollister	-118						
2016-07-09	MQ Stockholm	-39.8						
2016-07-09	Pong Thai	-15						
2016-07-08	Avanza spar	-4000						
2016-07-08	Curry Spice	-16.8						
2016-07-05	Cafe Tabac	-17						
2016-07-05	Lön	5597						
2016-07-04	Frukoststället	-19						
2016-07-03	Eat Restaurang	-20						
2016-07-02	Medstop Apotek Rådjuret	-28.6						
2016-07-02	Panini Birger Jarlsgatan	-11						
2016-07-01	ICA Nära Sveavägen	-26.32						
2016-07-01	Resecentrum	-129						
2016-06-30	Norwegian Air	-229.598						
2016-06-29	Spotify	-19.8						
2016-06-28	Brasserie Bobonne	-12.8						
2016-06-28	ICA Nära 	-17.82						
2016-06-28	SL	-158						
2016-06-27	Brasserie Godot	-26.8						
2016-06-27	Euroaccident	-23.6						
2016-06-27	Apotek Hjärtat Fältöversten	-124.8						
2016-06-27	Mandira Indian cuisine	-19.8						
2016-06-27	Lån 354238	-226						
2016-06-27	Lån 354240	-188.4						
2016-06-27	O'Leary's Norrmalm	-108.8						
2016-06-27	UCL Tandläkare	-11						
2016-06-26	Eat Restaurang	-20						
2016-06-26	Mensa Sverige	-69						
2016-06-26	Bankavgift	-5						
2016-06-26	Hyra Stockholm	-400.6						
2016-06-26	Mjölby Dataspecialist	-38.4						
2016-06-25	Niklas Restaurang	-31						
2016-06-24	ICA Nära 	-36.148						
2016-06-24	Vapiano Gamla stan	-15						
2016-06-23	Frederiksberg	-34.284						
2016-06-23	Frederiksberg	-8.284						
2016-06-23	Info Arlanda	-15						
2016-06-23	Kastrup Coffee	-22.78						
2016-06-22	Koebenhavn Airport	-103.544						
2016-06-21	Pressbyrån Kungsgatan	-24.4						
2016-06-21	Frederiksberg	-20.708						
2016-06-21	Medstop Apotek	-17.7						
2016-06-21	SL	-15						
2016-06-21	Frukoststället	-20						
2016-06-18	Hemköp 	-36.2						
2016-06-18	Texas Burger	-22.2						
2016-06-16	Berns Salonger	-96						
2016-06-16	Taxi Stockholm	-37.4						
2016-06-15	Berns Salonger	-54						
2016-06-15	Broder Tuck	-45.6						
2016-06-14	PrisExtra	-114.432						
2016-06-14	Frukoststället	-19						
2016-06-13	Mcdonalds Hamngatan	-12.6						
2016-06-12	Norwegian Air	-304.4						
2016-06-12	Pong Norrlandsgatan	-19						
2016-06-11	Panini Birger Jarlsgatan	-11						
2016-06-11	Roberts Coffee Östermalmshallen	-10.2						
2016-06-11	Vapiano Östermalm	-36						
2016-06-10	Pontus!	-17.8						
2016-06-10	Nordpolen Resor	-991.2						
2016-06-08	McDonalds Kungsgatan	-13.8						
2016-06-08	Kungsholmen	-53.6						
2016-06-08	Kungsholmen	-26.8						
2016-06-08	Kungsholmen	-26.8						
2016-06-08	Taxi 024	-31.6						
2016-06-07	Burger King Odenplan	-15.6						
2016-06-07	Vapiano Gamla stan	-46						
2016-06-06	Pressklubben	-32.6						
2016-06-06	Roberts Coffee	-10.2						
2016-06-04	Lön	5597						
2016-06-03	Vapiano Gamla stan	-15						
2016-06-01	MAX Hamngatan	-18						
2016-05-31	Waynes Coffee	-76						
2016-05-31	PrisExtra	-108.702						
2016-05-31	Spotify	-19.8						
2016-05-30	Euroaccident	-24.4						
2016-05-30	Lån 354238	-226						
2016-05-30	Lån 354241	-188.4						
2016-05-30	Serrano Kungsbron	-17						
2016-05-30	UCL Tandläkare	-11						
2016-05-29	Waynes Coffee	-5						
2016-05-29	Apotek Hjärtat Fältöversten	-124.8						
2016-05-29	Hyra Stockholm	-400.6						
2016-05-29	Saifon	-16						
2016-05-28	Pascha Deli	-13.8						
2016-05-28	SL	-158						
2016-05-27	Pascha Deli	-13.8						
2016-05-25	Hotellet	-75.6						
2016-05-25	Hotellet	-48.8						
2016-05-25	Taxi Stockholm	-38.4						
2016-05-24	Berns Salonger	-12.4						
2016-05-24	Brasserie Godot	-76.8						
2016-05-24	Burger King Sergels torg	-13						
2016-05-24	Story Hotel	-40.8						
2016-05-23	Hemköp 	-8.16						
2016-05-23	OKQ8	-7						
2016-05-22	F & P Transport	-18.8						
2016-05-21	Pascha Deli	-13.8						
2016-05-21	Preem	-8.2						
2016-05-20	Saifon	-16						
2016-05-19	Le Cafe	-50						
2016-05-19	Le Cafe	-33.2						
2016-05-19	Vigårda	-15.2						
2016-05-19	Oxid Spitfire	-36.8						
2016-05-19	Oxid Spitfire	-122.4						
2016-05-19	SF Bio	-40						
2016-05-19	SF Bio	-11.8						
2016-05-18	Hemköp Odenplan	-34.352						
2016-05-18	Systembolaget	-55.64						
2016-05-17	Berns Salonger	-91.4						
2016-05-17	Hemköp 	-26.3						
2016-05-17	Niklas Restaurang	-42.8						
2016-05-17	P/S Apotek	-109.8						
2016-05-17	Pascha Deli	-13.8						
2016-05-17	Riche	-13.6						
2016-05-17	Wagamama	-64.6						
2016-05-17	Vigårda Barbeque	-6						
2016-05-16	Hair Affair	-80						
2016-05-15	Clas Ohlson Drottningatan	-48						
2016-05-15	MQ Stockholm	-189.6						
2016-05-14	Hemköp 	-51.108						
2016-05-14	Vapiano Gamla stan	-13.8						
2016-05-13	Avanza spar	-4000						
2016-05-13	Vapiano Gamla stan	-13.8						
2016-05-13	Riche	-27.2						
2016-05-13	Riche	-13.6						
2016-05-10	Burger King Odenplan	-16.6						
2016-05-10	Medstop Apotek	-16.18						
2016-05-09	Elektriker	-500						
2016-05-09	Vapiano Gamla stan	-20						
2016-05-08	Duvel Cafe	-23						
2016-05-07	Kjell & Company	-19.8						
2016-05-07	Lön	5597						
2016-05-07	Serrano Kungsbron	-17						
2016-05-06	Vapiano Östermalm	-13.8						
2016-05-05	PrisExtra	-60.366						
2016-05-03	Hemköp Odenplan	-41.452						
2016-05-03	Resecentrum	-45						
